on_first,on_second,on_third,outs,pitch_count,ab_pitch_count,prior_px,prior_py,score_diff,hand,a_global_PP,b_global_weighted_PP,c_40_PP,d_120_PP,e_360_PP,f_PP_to_batter,runner_on,weighted_runners_on,prior_group_pitch_type,count_,home_or_away_
0.010308331159210796,0.0062518504664375255,0.0016055239104392901,0.009609798860958784,0.03459238282291363,0.0166029778144852,0.03259046343934582,0.030306509020238938,0.012317435480707037,0.008321089589254335,0.19555068576808915,0.17611752226894992,0.08917280007549491,0.10315875426970543,0.09510418070971187,0.11248482621872533,0.0066543691019759045,0.009200335228549057,0.0159929154335952,0.030536007220609087,0.003521241140602787
0.005605030971774884,0.0035324519429456047,0.00265248845172234,0.011743408594407184,0.04216009503413952,0.027807382376037824,0.054616870302816825,0.04702760282359415,0.02024289006807149,0.017361170884240162,0.15631393865125456,0.15127066058254587,0.06580781374819594,0.07277365287020851,0.07968892928963728,0.15608454607345448,0.007980604460878912,0.010556797876490892,0.01268907741711631,0.047165164977326916,0.0069194226031404115
0.005421215599044884,0.004419135577634903,0.0026886031355770057,0.012365924217907212,0.04006637183561202,0.025713782103967176,0.04514987187982763,0.04601674443621799,0.0198468676576152,0.04470080928963525,0.1292839355157948,0.12485413539875174,0.07894847051178952,0.08194248782018908,0.0857163833469343,0.1549705352248647,0.007928071249115752,0.011260804749663102,0.01924193691379916,0.053618417453543316,0.005845496082515238
0.004755868946592358,0.004288758233317089,0.002854978637059067,0.011192400233299822,0.038174776590037006,0.02265246340174332,0.04286666943318393,0.0420010402444692,0.018022180041891205,0.010830490182058344,0.1517465803006146,0.15635264285735004,0.07582405422263623,0.08030661941052122,0.07778064332188626,0.17672038041836333,0.008719957599983879,0.011271588773951518,0.014135074578610156,0.045505089448574176,0.003997743123857244
0.005061675939000252,0.0036924148142387157,0.002924303042584457,0.01160933958482561,0.04299962450338317,0.023119062735958044,0.04238998938083997,0.04250554253552213,0.013200084725626816,0.013383931653636777,0.14421468243927407,0.14089612406484334,0.08707009699641352,0.09021224762728404,0.08983459065088972,0.16630351862899365,0.007963889003361802,0.010842690348756184,0.014686176752286697,0.043365532919360496,0.0037244816529205024
0.0019076565388115316,0.0015581191116843716,0.0008329806492545704,0.006378365422018693,0.02392793224011263,0.01202211664128771,0.0224149346129658,0.022943316095535536,0.009395786520320342,0.003885930815692213,0.19107515125668292,0.16508921005031996,0.1865424936661979,0.09529195092656292,0.07795482462570126,0.12234607385995015,0.0038379916694663532,0.004940905011236867,0.008305905562101866,0.03708318106744938,0.0022651736566469184
0.005328732178896032,0.0055716027515979715,0.002590105591495017,0.012484655084365859,0.06115245875517857,0.026172436517609626,0.04861158232041477,0.05049666991057702,0.017290894256817662,0.007957828793716277,0.1258508676704462,0.12475308973793,0.07957779866044322,0.09091833307611913,0.08955899687306904,0.14762812146235255,0.008783221928885209,0.01168517097425962,0.0361835569669233,0.042369814628673695,0.00503406186022925
0.004788884237708355,0.003846795777684399,0.002575349362753141,0.010669465076965996,0.04860525450946996,0.0290728568936225,0.04117646736710008,0.04448036690904938,0.014418731347724643,0.005124169996277181,0.14052898894611132,0.1397258343849897,0.08426684695211131,0.08755224895544543,0.08811785070032004,0.17635120435784665,0.008123942250575288,0.010864131170635873,0.014317436978525468,0.04185123522588347,0.003541938599199815
0.00673484211383985,0.005884055002688443,0.0038335529030911063,0.01675347913775522,0.053726633415857504,0.030726835346798976,0.05979221782948886,0.06348609595186606,0.028185243333573924,0.015676734635866885,0.1217932846024475,0.11992022119808393,0.07092848494995327,0.07761288834698422,0.08165840509573097,0.13115398408169068,0.011954889218300737,0.015727739919041712,0.011916686962742788,0.0633646079522496,0.009169118001947809
0.0048458973925445395,0.0045631957824767274,0.0036115322644151905,0.009788633973670273,0.03311698167985168,0.02004300780664275,0.044712261062992135,0.03999980988855974,0.01903571239066322,0.019063542453249656,0.1771468301935174,0.16789720131568625,0.06750148829637104,0.07045371215760708,0.07621874870001821,0.14964028276696514,0.007173098476086526,0.011088480648493364,0.016743287860068404,0.05226018779153254,0.0050961070985880794
0.004297218653026941,0.002991927037853278,0.0015667167629771744,0.009757096078395415,0.038270716699693,0.02399907942402276,0.04186903124705628,0.039588571082877486,0.01169222803275836,0.02082767553213808,0.14050407952216964,0.14116889518557574,0.09025248386315138,0.09399826029727752,0.09308816824333774,0.17552598269031694,0.006076751221286045,0.008175842299127859,0.015543813048021072,0.03752282371031294,0.0032826393686243584
0.004422993264715724,0.004250939992912759,0.0025268869447751803,0.010570283099227158,0.04348175060415098,0.022945301712820446,0.04297321382599506,0.040460935210600235,0.014543311628487763,0.007399245828569677,0.15913650144756405,0.16013995381384005,0.07754016850339776,0.07988263521206007,0.08000709106789676,0.16737238604959112,0.007255801899301248,0.011034222704096016,0.01530651305427676,0.045295748030552745,0.0034541161051684557
0.005423697578603075,0.005506243653424765,0.0025795941450817003,0.012757476093326814,0.05558584495691482,0.023787717696710432,0.04581314212528964,0.043515565835514566,0.015513797335722604,0.01595972938422095,0.12430345660742127,0.12551556043289033,0.0777634534701474,0.08508918599772175,0.08914030469527755,0.1477979064296568,0.008435832047695402,0.01289668090562352,0.014780587333268471,0.08220388471409623,0.005630338561391936
0.005366805469756858,0.004075245216540209,0.003198787796934869,0.011000954345650368,0.03808208266261452,0.029178452162491313,0.03997479496965122,0.03982388975957113,0.01958243299884812,0.02060292855052237,0.1497540347454233,0.15215604966373156,0.07903206205017571,0.08485490483933562,0.08285554470460342,0.16754926169369622,0.008044988824043118,0.011710539227295352,0.014156848569158428,0.033391875164511295,0.005607516585445034
0.004914093789372272,0.003974966705078806,0.002549986391947416,0.010395362721132994,0.043270366429304895,0.023247465807533427,0.04204924224600271,0.04192656696713918,0.012357971936757148,0.015506484213575785,0.14411363313194853,0.14330915922882612,0.0849231244816104,0.08882482516522595,0.08949558181276918,0.173898539275804,0.0077358532626092425,0.010157819374937413,0.01613006024819286,0.03741197741579985,0.0038069193944318585
0.004735600597534655,0.004145697452694195,0.002340420500858489,0.010651053059770405,0.04738264602238303,0.02263413210842316,0.0413828653732687,0.042600820457045,0.013501109623241405,0.007783874287409202,0.1410265690501059,0.14442337598845434,0.08069327393109403,0.08853791922011789,0.09533101735116334,0.17247844477213198,0.007489359582287242,0.010086917073753969,0.013982063030665893,0.04492665717828096,0.003866183339316175
0.00585724444430494,0.0038637421661845647,0.0031725197344093393,0.012973326030627706,0.05749096395702121,0.026976984500954187,0.04815407188741549,0.0487642416265585,0.01998010338974145,0.00866294398355499,0.1283545454058964,0.1286521541158993,0.07246970550576277,0.08134935079408125,0.08148839534939922,0.15071817591366282,0.008039309154159152,0.012070041164104442,0.013715319128029556,0.08212775096266904,0.005119110785563684
0.00434114551984614,0.0047404775126558794,0.002266535174664116,0.01078239151523154,0.03339032744300193,0.023191193550887185,0.03881166204786195,0.03936776298711868,0.015040706282320375,0.007767425032507625,0.15515339627310812,0.15525358363625727,0.0779811789002761,0.08788916295628077,0.08446331173454799,0.16503390174656135,0.007382462229715438,0.010200822394132995,0.016801566952119432,0.0557084813222002,0.0044325047887049385
0.0059110446040432476,0.005140476135689168,0.0029140350731205987,0.014085276319930043,0.05339584436543477,0.02400288201899036,0.046847489077348266,0.04559163645950138,0.017507797212788594,0.00885706477097716,0.1302967698448912,0.12975526319452407,0.08597033673811046,0.09158985192348792,0.09691538370000104,0.15175252963835115,0.00887515906024848,0.012172869975469984,0.016088563224464274,0.04719464778153944,0.005135078881088402
0.004334015342828783,0.0040324641399025465,0.002689684106934009,0.009403866231025732,0.0346214460960886,0.024786698811429576,0.039979731631407465,0.03357913230037825,0.014588437390539354,0.02126580974280696,0.1513434300987367,0.14921515559996845,0.08605128365003574,0.0816287880478403,0.08841160455029394,0.17077629651562493,0.008153560425764369,0.01050294583531463,0.014237862486169544,0.04650726199668095,0.0038905250002292282
0.00444723744465432,0.002991880139452617,0.0017775356953916711,0.010514232721182496,0.04504709070548096,0.0221532377443672,0.039651745175657935,0.039848375173947265,0.013593484850944255,0.006679368579656697,0.14395494358901326,0.14602917757503595,0.08131271544324456,0.09110432411702996,0.09300231543914364,0.17713160892765706,0.006295440784742079,0.008501113036321317,0.02124979560082746,0.04100790080721956,0.003706476449029825
0.006373866667176249,0.004791150817940336,0.003735265250800066,0.012862190644522578,0.050757886526314674,0.029963804213823983,0.043906321556896465,0.0444439219021274,0.018500744704359397,0.01454902151177454,0.12148745729131435,0.12478993514967095,0.08402249280031032,0.09035884215938968,0.0954088175436416,0.15033539216796307,0.00969228209610078,0.013771214117354644,0.014525511690046984,0.05991912011269278,0.005804761075779109
0.004012328197227777,0.00320550041352987,0.002709314857284593,0.008539647033218311,0.03496960380533047,0.02146562612739881,0.0335196001391509,0.03227196272823615,0.00971736781726438,0.005865286584311744,0.1590603576971741,0.15386962772479046,0.0889403622260168,0.09183271972078233,0.09433736588826216,0.17828530021692232,0.0074559636614260185,0.010340212162365548,0.01814338676344718,0.038346390569107235,0.0031120756667528983
0.003941165910000721,0.003738653810919587,0.003078149534579823,0.0109069684332321,0.05165509974531576,0.02307263615830612,0.04074685071311545,0.038664763000303526,0.015668550887918638,0.008624490050635921,0.14010820018906528,0.14187574287524538,0.07895653069021759,0.08780008136029048,0.09189582319865523,0.17210157458416214,0.006987285604421527,0.01311139513250915,0.02589012134789001,0.03699748040222038,0.004178436370995196
0.004335701236452052,0.003087354412564329,0.0018722412714627114,0.009093574440448391,0.037902262355683405,0.024014166428242938,0.0374859353952809,0.03784225559285497,0.012139900331455336,0.006793392043127182,0.15418196044219173,0.15523669869431855,0.07955559528887235,0.09013154423506343,0.08995880546244944,0.1853575434058161,0.0060204314315589645,0.00826429957361863,0.016497235318421913,0.0373787748698074,0.002850327770309223
0.005078997224305125,0.005254423513271739,0.0058317472967350115,0.01272576146759157,0.04546202102632135,0.02498868213084515,0.044694762347607615,0.050700767384652186,0.020055813305331183,0.01568138900019657,0.13192537526215084,0.133502925182918,0.07207155986750666,0.07932034912937085,0.08180359209802927,0.15317748999214026,0.011294322321090105,0.016409708026092727,0.03991626273144215,0.04255611108425388,0.00754793960814776
0.004734395398557681,0.003439852041019637,0.002975830402750095,0.010271335159997884,0.03764959784544857,0.021962496159634158,0.042036729849722586,0.041588064352536494,0.01001111045451547,0.011171716771866343,0.15209630275246205,0.14777728400906628,0.08530673748689699,0.08605573581973185,0.08517011216752975,0.1715234859636702,0.007327083016235443,0.009800875096592766,0.02165678569844844,0.04351148728815089,0.003932982265166436
0.003767493524215555,0.003341105107223806,0.002256397223893908,0.010867299614119951,0.042960170541654005,0.02277121233283441,0.03830085170379409,0.03713508323043215,0.012289748646217355,0.020206368170199118,0.14969988561429629,0.15023244641617875,0.08039056472168016,0.08107672910212713,0.07913450311333703,0.17415934724948146,0.007271081630905939,0.009546071855369391,0.0177515418926616,0.05319016880922586,0.003651929500152074
0.00507958336472507,0.004563359976674192,0.003573388257998722,0.012599563579061055,0.04229690165876002,0.029004801920067706,0.04675258650098232,0.05019216326220029,0.02221266360764515,0.00859319901777306,0.15869883140965008,0.1587528554334232,0.06051665456859815,0.0677881487410916,0.06688212137474628,0.17257318827834772,0.010040262387590265,0.012565141641537048,0.013511602783036756,0.04786494747676071,0.005938034759330586
0.001252132994727657,0.0012599754112586758,0.0006890857891489957,0.0044540125912577964,0.0133361213518817,0.009924643250060984,0.018788639240492937,0.017700658179416538,0.00792228365361156,0.00399598019772506,0.25781568691993484,0.21498381604244785,0.12652058777186767,0.0931141335668643,0.1076414064866569,0.0866123906977712,0.002039982322732745,0.002662703047712127,0.01156131859619162,0.01557612195826148,0.0021483199299774146
0.004554616128060853,0.0025469769704816753,0.002133703706102491,0.00872694600881413,0.0334681027646702,0.021938556973938785,0.036228152901288425,0.0365217143251488,0.012190378881393052,0.008557044542760912,0.17119305797723436,0.16487498651415966,0.09096472312780347,0.08222947986383376,0.08753335392423707,0.16080703365812524,0.006792289450625348,0.008644148502671006,0.016122883291109613,0.0405442475734555,0.003427602914085629
0.00427186343255504,0.003471054197559257,0.0027623091161836553,0.011079218678298109,0.047418922005821686,0.02111496011823773,0.04122255992605363,0.04298389946343805,0.015015648510831653,0.007347911190724268,0.15172020229214345,0.14975482059334325,0.07755458454921038,0.08487398378792667,0.08431295962420475,0.17103628849964236,0.006722507695454158,0.01009544273780074,0.018136408672449318,0.04525871490089387,0.003845740007228013
0.005717338092826483,0.004507978304477618,0.00338239717745736,0.016180059724507666,0.0384527558534829,0.03465266297749938,0.04697642611998213,0.04253625016785099,0.021184730938401716,0.008551560924163289,0.13379667060687514,0.13240064106655894,0.0865607407816553,0.08904049210230203,0.09402244757815027,0.14712889570196291,0.009988256917162435,0.01213734311039709,0.014940983335222388,0.04983008086442789,0.008011287654636134
0.003426334325876193,0.003825995489185832,0.0040400243970714535,0.007527784222944344,0.023499791838950103,0.029853527756068705,0.03077586063195433,0.03520810399030415,0.01339258668691104,0.02103644538112604,0.15496940174318852,0.14519577367937064,0.0915428499579702,0.10557031191792274,0.09645804937224912,0.11195500672765572,0.007555346451306991,0.011588045163812708,0.0268148556344101,0.07215490317982874,0.003609001451892277
0.005428583109668194,0.0050129852696305975,0.002851124485562364,0.010509324808233259,0.047037351677899734,0.027519745631667803,0.04108136077384249,0.0379225059977531,0.015330489415118245,0.009938375120881715,0.12858527718389082,0.129247181374175,0.09076349406802003,0.09705203364108632,0.0997426257076785,0.16139401569700773,0.009150482131617454,0.013020409129864395,0.016528148452515563,0.047594250747333734,0.004290235576552963
0.0046942500231994064,0.005230457560038893,0.0035804876113428898,0.011763749524219772,0.037497521217003185,0.022394927116386912,0.04361830112959219,0.04351967219364457,0.02396198390480387,0.023532540657083916,0.1376785845409133,0.13009477135267128,0.07501138553512163,0.07832788604778516,0.08356920271724802,0.15751246425695534,0.010179343193871314,0.0132212405544781,0.015556710022708488,0.07252858825421939,0.006525932586712446
0.0048944640676705405,0.003621143636782061,0.0030586518176308145,0.010173824957346578,0.03880733097454679,0.021803440591796786,0.039876885152030604,0.04364726809719869,0.01797199545016319,0.006003617890191079,0.16643315170637193,0.16922835502007186,0.06682491152665088,0.07179331859865515,0.0821767462748238,0.1718620311051338,0.007874193065514427,0.010782094003267793,0.016169204919677986,0.040430634544239584,0.006566736600235728
0.004365768033436448,0.004058783729517002,0.0023725537607385268,0.009747334672714644,0.0342918923438906,0.021614111255338967,0.027907208160918053,0.029787864193877293,0.013365176923896415,0.010748250755099224,0.1351604064943888,0.1376728477366541,0.09162098163193824,0.0970915610928481,0.09791796774204406,0.17056981696291298,0.007391336009224829,0.01108285669024223,0.02789322669986435,0.06035766697311081,0.004982388137344336
0.005682176512309526,0.004465118200454935,0.003254430845258244,0.013235880507307049,0.04558613197371232,0.021388108343826588,0.036178902178498035,0.03659073196303629,0.015887884866123102,0.010479721547956358,0.13807330599402698,0.13751095269914565,0.08640020725066155,0.09231419085287536,0.0907081944220872,0.16366482003940094,0.008606324036992699,0.012696381034609395,0.018406848388027384,0.05391510008045551,0.004954588263234839
0.00499150333670067,0.003844780070047432,0.0034502228942018646,0.0110505865916226,0.03771828876922898,0.02378845991508339,0.05092772252715402,0.04304317431518797,0.019751238650122738,0.0831450322364966,0.1277231408065967,0.12826431314415612,0.06699902560690373,0.06991395171640112,0.07693173143981873,0.17232113592156098,0.008574839160245646,0.011834561103221735,0.012384035543659844,0.0384557159843376,0.004886540267251508
0.004721543195661981,0.004351987398138084,0.0022886010127824074,0.011216399435041987,0.052689585504554666,0.0233545470625685,0.04543334254224474,0.04272378906439837,0.015371129884809497,0.017735841528292225,0.1484827936640789,0.1536190939783833,0.08030864617038297,0.0880170390137811,0.08531229189277434,0.14562215126058906,0.00780353387262965,0.01028595590319604,0.01491968140332475,0.04118948114971105,0.004552565062656382
0.0036002739326909962,0.003291835778145972,0.0022217916719441213,0.009365331434885013,0.03731692909653392,0.019407293622725683,0.03334391411732656,0.035543391861561496,0.012111903160219798,0.008230442002416679,0.13724943245978571,0.16071391651351852,0.10819773811997596,0.1043472862865828,0.10516720959848763,0.15086510107769827,0.005947288958502089,0.008061756918199447,0.012702433556981104,0.038916070289471416,0.003398659542346795
0.0052251915162641405,0.003773749938511174,0.002599856924294301,0.011254317176948556,0.0407638835681622,0.026038418017781974,0.04999774382293935,0.04739731527514883,0.016718727384322608,0.008878721675287688,0.14943768783724687,0.15435816991839346,0.07833061692782628,0.08095869443353759,0.08491635024104482,0.153544463048815,0.007717807022100417,0.010819529942502584,0.01588855265042994,0.04523861129823343,0.0061415913802087595
0.004200320972932078,0.0034648411196196625,0.0021943708882781877,0.01049852183444318,0.04224608581024169,0.02280867656210731,0.04221385414863372,0.04109154280133495,0.012496055981054568,0.007568386030182392,0.14180184164175413,0.14286116248446956,0.0858948750273645,0.09252748245902684,0.0931001709174586,0.17516187486598994,0.0073671887255385895,0.01010679491259488,0.017180994072638296,0.041233394518902185,0.003981564225434771
0.006182628811687398,0.004008546142573443,0.0036510663507171226,0.01279180452266137,0.04025898352440803,0.0255001824087566,0.048268915039945584,0.053104600592634665,0.0289705077454236,0.015547131356023706,0.13829629852692366,0.13943124194445994,0.07101517754580187,0.07867429306819151,0.08213579674012407,0.15170549417333482,0.009226032024890935,0.013103532405983364,0.013709013512677698,0.059349936960803686,0.005068816601976896
0.00392073775524626,0.0033526572349993865,0.0021171263248625084,0.009842187538386815,0.04037478499749873,0.02157334281635867,0.03654123524097277,0.03410027388529308,0.012634357089780926,0.0060814288236870325,0.14740630976178482,0.1489550306719134,0.08638735617351015,0.09494743750758,0.09790320506555912,0.1824884877429463,0.005985986629971461,0.008617967319252597,0.01675161783872986,0.03664852994300831,0.003369939638657793
0.0072857205487247825,0.0041185458910299386,0.003248865427404127,0.010441061495089592,0.034176942183658424,0.020448689476588844,0.04080362373835862,0.03719661258210953,0.02050833851978736,0.009576292002641191,0.15507827915698025,0.1563525441638313,0.07334081811609389,0.07951312304658884,0.0793723530653953,0.16480517478970216,0.010128128176512808,0.01366597176121567,0.017408288781807564,0.057786332221601185,0.0047442948548787
0.004327278573799546,0.003313968516976133,0.0021210877889100747,0.009725622827876786,0.04066183243253155,0.022898825896119558,0.039325956971341634,0.0402032282015249,0.01376896614877095,0.00903787456717822,0.15656029085402068,0.15729931427257007,0.0783649499866475,0.08665428742087583,0.08941931022545857,0.1749205825200664,0.006827701240862056,0.00907391326930077,0.012045147874624152,0.039947522237641975,0.0035023381729027392
0.006901530098775042,0.0047540974405315935,0.0029168689205094967,0.017768093931147682,0.06577651001352762,0.03429637561574509,0.061777669628241626,0.061305661548276325,0.02647756069721704,0.010474411176916072,0.11945978888575852,0.11798114350382438,0.06817622596542366,0.0778774201152044,0.08180867036548256,0.13619024964790286,0.01084957529942481,0.012970221558064616,0.011188885779405295,0.06155717838132532,0.009491861427296041
0.005780938247489856,0.004343620204027523,0.00259663190297939,0.012510384560333005,0.044914992413395256,0.027502587333092236,0.05189786345454269,0.049590627942811265,0.0205601790050334,0.02440910861627528,0.1453727698754982,0.14406292501310153,0.06659194000671671,0.07586190135338786,0.07788345529345961,0.16236408091503116,0.008577340750596813,0.011259124205845548,0.008553419745743227,0.04938599916132713,0.005980109999312375
0.003671652217503007,0.004276010439411429,0.002242861984217005,0.009830941530290164,0.04420867475731595,0.022204094926186337,0.04072291699748688,0.045235537684030006,0.015005341755490231,0.023576838351179626,0.13674504294515352,0.13811356231245292,0.07658502135366926,0.08611853392945593,0.08871135109661303,0.19170948213774808,0.00593826895553814,0.00950541691665916,0.013084895314831587,0.03848897999183008,0.0040245744029377105
0.002988542136866506,0.002682920079102328,0.00271632594868245,0.00748815176907507,0.02773463406651409,0.02256932646612972,0.029480679219401014,0.029289568102115717,0.012058522928797144,0.007483781683356024,0.19804753624316296,0.20027942022189799,0.0728719458018157,0.08065216323095735,0.09277526631332583,0.12728529943343148,0.005830460601933497,0.008747270003600201,0.013978439098210515,0.051208242420763966,0.003831504230860296
0.004322510349010123,0.004135043074966377,0.002260195240911636,0.011431560953647292,0.04207303891770084,0.028226467812192124,0.041457141404518234,0.042234702868794494,0.015291403744158182,0.007036773576006393,0.14579797197184596,0.1461587644397201,0.07701505347699142,0.0858181244523046,0.0903940932951794,0.16882360768371912,0.00749966721407275,0.011325517834041713,0.0162733648749162,0.048545702212110624,0.003879294603192501
0.0035112588449382324,0.0023040162720783523,0.0012479267911850547,0.010086739412590742,0.04763853830952245,0.02503584618003259,0.04237104036849328,0.04094212365889688,0.012345930838623,0.006057841073161742,0.15163995117076845,0.15148739012336587,0.08217916454403185,0.08662128713708273,0.08926304768027779,0.17322004350950318,0.007193219208076744,0.009021336588919118,0.014874807796513982,0.04001240823267817,0.0029460822592598033
0.0045584833794191605,0.003754375895388418,0.002283484595725541,0.010117852119140666,0.046134050171627805,0.023330660643222784,0.04222247753573105,0.0423883423036149,0.013288206371225386,0.007676810376647097,0.14760407814262388,0.15003288713442864,0.07912938818292996,0.08572469442426686,0.08992842716071398,0.17580914427680427,0.006434235541521558,0.00988987192000828,0.01629463354492605,0.03975084320857923,0.0036470530714545132
0.0033786551133594797,0.0022980418544290924,0.00201590042711572,0.0114380420071443,0.04411730046560256,0.02532237598774357,0.04370138323584142,0.04521310037732063,0.01345029150356808,0.008776946072026445,0.15434603152948706,0.1541223044611162,0.0788174195639623,0.08260201844352658,0.08751225334122055,0.1677289362400088,0.006128901741807998,0.008695615312882609,0.01488353977329336,0.04117426048113989,0.004276682067403359
0.005621589403635357,0.0042317738367520785,0.002738806598004945,0.012463695347788977,0.04863313779072667,0.02166042510117188,0.04729281119663747,0.05017514532613234,0.01938469289531151,0.008183420915181075,0.14051883019390835,0.13663268030649406,0.07769494778318367,0.08541030393176108,0.09154835876511047,0.15295973873980004,0.008660747616880146,0.01206199588560029,0.013100712595894456,0.055690827783654535,0.005335357986370659
0.005252264212069721,0.004101806216614694,0.003144368290118188,0.01251762957725518,0.03521957254262021,0.02461029121005841,0.04438257405297345,0.04745059804690084,0.020590508186710748,0.008099011099572558,0.17189063824757003,0.1764502219668021,0.06459912810980196,0.07311736198907268,0.0758277336811385,0.14934871241438702,0.008059747835308734,0.010803770964241515,0.012902846387258318,0.045922440109568856,0.005708774859956269
